task_id,domain,criterion_id,criterion_type_normalized,weight,dependent_criteria,descendant_count,direct_score_pp,structural_exposure_pp,description
1346,Legal,6,Reasoning,Primary objective(s),[],1,9.090909090909092,18.181818181818183,"Identifies that Mr. Jefferson entered the Okee-Dokee convenience store on October 21st, 2025."
1346,Legal,7,Reasoning,Primary objective(s),[],1,9.090909090909092,18.181818181818183,"Identifies that prior to October 21st, 2025, Ms. Pugh had requested that Officer Biscayne inform Mr. Jefferson that Okee-Dokee was not open to him."
1346,Legal,8,Reasoning,Primary objective(s),[],1,9.090909090909092,18.181818181818183,"Identifies that prior to October 21st, 2025, Officer Biscayne had informed Mr. Jefferson that, at the request of Ms. Pugh, Okee-Dokee was not open to Mr. Jefferson."
1346,Legal,9,Reasoning,Primary objective(s),[],1,9.090909090909092,18.181818181818183,"Identifies that prior to October 21st, 2025, Mr. Jefferson was convicted of a crime committed upon the grounds of Okee-Dokee."
1346,Legal,10,Reasoning,Primary objective(s),[],1,9.090909090909092,18.181818181818183,"Identifies that prior to October 21st, 2025, the crime that Mr. Jefferson was convicted of upon the grounds of Okee-Dokee was a violation of Penal Code (PC) section 415(2), as an infraction."
1346,Legal,11,Reasoning,Primary objective(s),"[1, 6, 9, 7, 2, 5, 4, 3, 8, 10]",0,9.090909090909092,9.090909090909092,Concludes that Mr. Jefferson will not be convicted of trespassing.
1361,Legal,1,Extraction (recall) + Reasoning,Not primary objective,[],6,8.333333333333334,58.333333333333336,"Concludes that ReGrid Renewables' March 11 email created all of the following express warranties regarding the servers: fully tested, enterprise-grade, and suitable for backups."
1361,Legal,2,Extraction (recall) + Reasoning,Not primary objective,[1],5,8.333333333333334,50.0,Concludes that the 'as is' language in the ReGrid Renewables' invoice did not negate the express warranties.
1361,Legal,3,Extraction (recall) + Reasoning,Primary objective(s),"[1, 2]",4,8.333333333333334,41.666666666666664,Concludes that ReGrid Renewables violated the express warranties.
1361,Legal,4,Extraction (recall) + Reasoning,Not primary objective,[],0,8.333333333333334,8.333333333333334,Concludes that ReGrid Renewables violated the duty of good faith.
1361,Legal,5,Extraction (recall) + Reasoning,Primary objective(s),[],4,8.333333333333334,41.666666666666664,Concludes that ReGrid Renewables breached the implied warranty of merchantability.
1361,Legal,6,Extraction (recall) + Reasoning,Primary objective(s),[],4,8.333333333333334,41.666666666666664,Concludes that ReGrid Renewables breached the implied warranty of fitness for a particular purpose.
1361,Legal,7,Extraction (recall) + Reasoning,Primary objective(s),[],0,8.333333333333334,8.333333333333334,Concludes that ReGrid Renewables PO disclaimer did not negate the implied warranties.
1361,Legal,8,Extraction (recall) + Reasoning,Primary objective(s),"[6, 5, 3]",3,8.333333333333334,33.333333333333336,Concludes that BackUp may recover direct damages.
1361,Legal,9,Extraction (recall) + Reasoning,Not primary objective,[],0,8.333333333333334,8.333333333333334,Identifies that ReGrid Renewables' 30-day warranty failed its essential purpose.
1361,Legal,10,Extraction (recall) + Reasoning,Primary objective(s),"[6, 5, 3, 8]",2,8.333333333333334,25.0,Concludes that BackUp may recover foreseeable consequential damages.
1361,Legal,11,Extraction (recall) + Reasoning,Not primary objective,[10],1,8.333333333333334,16.666666666666668,Concludes that BackUp likely could not have prevented the client losses.
1361,Legal,12,Extraction (recall) + Reasoning,Not primary objective,[11],0,8.333333333333334,8.333333333333334,Identifies that ReGrid Renewables may not have proximately caused the client damages.
1366,Legal,1,Extraction (recall) + Reasoning,Primary objective(s),[],0,12.5,12.5,States that Mr. Smith is liable for Ms. Brown's damages due to his failure to yield the right-of-way.
1366,Legal,2,Extraction (recall) + Reasoning,Primary objective(s),[],0,12.5,12.5,States that Acme Trucking is liable for Ms. Brown's damages under 'respondeat superior'.
1366,Legal,3,Extraction (recall) + Reasoning,Primary objective(s),[],0,12.5,12.5,States that Ms. Brown's recovery may be reduced in proportion to any comparative fault she may have in contributing to the accident.
1366,Legal,4,Extraction (recall) + Reasoning,Not primary objective,[],0,12.5,12.5,Identifies that the recovery of economic damages will be reduced based on Ms. Brown's comparative negligence.
1366,Legal,5,Extraction (recall) + Reasoning,Primary objective(s),[],3,12.5,50.0,States that Ms. Brown's damages will be reduced by applicable collateral sources.
1366,Legal,6,Extraction (recall) + Reasoning,Primary objective(s),[5],0,12.5,12.5,States that no reductions are allowed for collateral payments for which a right of subrogation exists.
1366,Legal,7,Extraction (recall) + Reasoning,Primary objective(s),[5],0,12.5,12.5,States that voluntary write-offs are not 'collateral sources.'
1366,Legal,8,Extraction (recall) + Reasoning,Primary objective(s),[5],0,12.5,12.5,States that collateral source reductions are offset by any premium payments made by Ms. Brown or on her behalf.
1367,Legal,1,Extraction (recall) + Reasoning,Primary objective(s),[],4,5.882352941176471,29.41176470588235,Requires that continuing royalty payments apply only for a fixed term following execution of the Agreement.
1367,Legal,2,Extraction (recall) + Reasoning,Primary objective(s),[1],0,5.882352941176471,5.882352941176471,Requires that royalties apply only to licensed hemp activities conducted in compliance with applicable hemp regulations.
1367,Legal,3,Extraction (recall) + Reasoning,Primary objective(s),[],0,5.882352941176471,5.882352941176471,Requires Friend to make a one-time lump-sum settlement payment to Company as part of the overall resolution.
1367,Legal,4,Extraction (recall) + Reasoning,Primary objective(s),[],0,5.882352941176471,5.882352941176471,Defines New Genetics by requiring it to include at least five of the following elements: Company's proprietary parental Genetics; derived material; reference DNA or genotypic data; deposited reference sample; or identifiable breeding technology.
1367,Legal,5,Extraction (recall) + Reasoning,Primary objective(s),[],0,5.882352941176471,5.882352941176471,States that Company retains ownership of all genetic material related to the New Genetics.
1367,Legal,6,Extraction (recall) + Reasoning,Primary objective(s),[],0,5.882352941176471,5.882352941176471,States that Friend must maintain a current hemp producer registration issued by the Virginia Department of Agriculture and Consumer Services.
1367,Legal,7,Extraction (recall) + Reasoning,Primary objective(s),[],5,5.882352941176471,35.294117647058826,"States that the license grant to Friend to use the New Genetics includes at least three of the following restrictions: limited, non-exclusive, non-transferable, time-bound to the royalty period, or revocable upon noncompliance."
1367,Legal,8,Extraction (recall) + Reasoning,Primary objective(s),[7],0,5.882352941176471,5.882352941176471,"Authorizes Company to suspend Friend's license upon at least three of the following occurrences: receipt of a regulator violation notice, failure to provide a current registration, failure to supply certificates of analysis, failure to remit royalties, or credible evidence of noncompliance."
1367,Legal,9,Extraction (recall) + Reasoning,Primary objective(s),[],1,5.882352941176471,11.764705882352942,"Requires Friend to indemnify Company for at least five of the following categories of loss: fines, penalties, tax assessments, product seizure costs, destruction costs, investigation expenses, defense expenses, or regulator-mandated remediation."
1367,Legal,10,Extraction (recall) + Reasoning,Not primary objective,[1],0,5.882352941176471,5.882352941176471,States that Friend must report royalty data to Company at least monthly.
1367,Legal,11,Extraction (recall) + Reasoning,Primary objective(s),[1],1,5.882352941176471,11.764705882352942,Grants Company the right to audit Friend's records concerning New Genetics at least quarterly.
1367,Legal,12,Extraction (recall) + Reasoning,Primary objective(s),[7],1,5.882352941176471,11.764705882352942,"Prohibits Friend from at least five of the following actions without Company's written consent: breeding new lines from New Genetics, backcrossing, introgression, rebranding derived material, exporting seed for replication, or sublicensing to third parties."
1367,Legal,13,Reasoning,Not primary objective,[7],1,5.882352941176471,11.764705882352942,Requires Friend to provide written certification of destruction of all New Genetics within 30 days after termination of the license (acceptable range: 15 to 30 days).
1367,Legal,14,Reasoning,Not primary objective,[7],0,5.882352941176471,5.882352941176471,Limits the license to jurisdictions where the licensed activity is lawful.
1367,Legal,15,Reasoning,Not primary objective,"[9, 11, 12, 13]",0,5.882352941176471,5.882352941176471,"States that at least four of the following obligations survive termination of the Agreement: confidentiality, nonuse of New Genetics, cooperation with post-termination audits, destruction certification, or indemnification."
1367,Legal,16,Extraction (recall) + Reasoning,Primary objective(s),[],1,5.882352941176471,11.764705882352942,Requires that the Agreement include a mutual release of past claims arising from the dispute over the Genetics.
1367,Legal,17,Extraction (recall) + Reasoning,Primary objective(s),[16],0,5.882352941176471,5.882352941176471,Requires that the settlement release expressly exclude any waiver of any penalties from its scope.
1371,Legal,1,Extraction (recall),Not primary objective,[],0,6.666666666666667,6.666666666666667,States that Virginia Code § 18.2-47 governs the crime of abduction.
1371,Legal,2,Extraction (recall),Not primary objective,[],2,6.666666666666667,20.0,"States that under Virginia Code § 18.2-47 any person who 1) by force, intimidation or deception 2) seizes, takes, transports, detains or secretes another person 3) with the intent to deprive such other person of his personal liberty shall be deemed guilty of 'abduction.'"
1371,Legal,3,Extraction (recall),Not primary objective,[],4,6.666666666666667,33.333333333333336,States that a defendant can be convicted of abduction in addition to robbery if the victim's detention is separate and apart from the restraint employed in the commission of robbery.
